"X.1","X","Group.1","Participant_ID","Frame","Seconds","F_Angry","F_Disgusted","F_Afraid","F_Happy","F_Sad","F_Surprised","F_Neutral","F_x1","F_x2","F_y1","F_y2","F_height","F_width","F_area","G_Ratio","G_Direction","G_WOR","G_x1","G_x2","G_y1","G_y2","G_height","G_width","G_area","S_Angry","S_Afraid","S_Happy","S_Sad","S_Neutral","Treatment","Group","newPR","MainFrame","L_Seconds","L_Time","L_Sector","L_angry","L_disgusted","L_afraid","L_happy","L_sad","L_surprised","L_neutral","C_Seconds","C_Time","C_Sector","C_angry","C_disgusted","C_afraid","C_happy","C_sad","C_surprised","C_neutral","R_Seconds","R_Time","R_Sector","R_angry","R_disgusted","R_afraid","R_happy","R_sad","R_surprised","R_neutral","S","ActualFrame","newTime","Treatment_Time","Task","PP_QC","EDA_QC","BR_QC","Chest_HR_QC","Wrist_HR_QC","BL_PP","BL_PP2","J_Angry","J_Disgusted","J_Afraid","J_Happy","J_Sad","J_Surprised","J_Neutral","F_DomEmo","F_DomEmoBinary","F_SumEmo","F_SumEmoBinary","L_DomEmo","L_DomEmoBinary","L_SumEmo","L_SumEmoBinary","C_DomEmo","C_DomEmoBinary","C_SumEmo","C_SumEmoBinary","R_DomEmo","R_DomEmoBinary","R_SumEmo","R_SumEmoBinary","J_DomEmo","J_DomEmoBinary","J_SumEmo","J_SumEmoBinary","F_SumCheck","L_SumCheck","C_SumCheck","R_SumCheck","J_SumCheck","LengthPR","Age","Gender","Nationality","Other_Nationality","Native_Language","Other_Native_Language","Writing_Proficiency","BFI_Agreeableness","BFI_Conscientiousness","BFI_Extraversion","BFI_Neuroticism","BFI_Openness","ERQ_Cognitive_Reappraisal","ERQ_Expressive_Suppression","Percieved_Stress_Scale","NASA_Mental_Demand","NASA_Physical_Demand","NASA_Temporal_Demand","NASA_Performance","NASA_Effort","NASA_Frustration","Word_Count","Character_Count","Criterion_Score","Grammar_Errors.WC","Usage_Errors.WC","Style_Errors.WC","Mechanic_Errors.WC","CJ_Binary","F_DomEmoB_N","F_DomEmoB_N_count","F_DomEmoB_E","F_DomEmoB_E_count","F_DomEmoB_N_percentage","F_DomEmoB_E_percentage","F_SumEmoB_N","F_SumEmoB_N_count","F_SumEmoB_E","F_SumEmoB_E_count","F_SumEmoB_N_percentage","F_SumEmoB_E_percentage","F_observation_count","F_observation_percentage","J_DomEmoB_N","J_DomEmoB_N_count","J_DomEmoB_E","J_DomEmoB_E_count","J_DomEmoB_N_percentage","J_DomEmoB_E_percentage","J_SumEmoB_N","J_SumEmoB_N_count","J_SumEmoB_E","J_SumEmoB_E_count","J_SumEmoB_N_percentage","J_SumEmoB_E_percentage","PJ_DEM_NN","PJ_DEM_NN_count","PJ_DEM_NN_percentage","PJ_DEM_EE","PJ_DEM_EE_count","PJ_DEM_EE_percentage","PJ_DEM_Lock","PJ_DEM_Lock_count","PJ_DEM_Lock_percentage","PJ_SEM_NN","PJ_SEM_NN_count","PJ_SEM_NN_percentage","PJ_SEM_EE","PJ_SEM_EE_count","PJ_SEM_EE_percentage","PJ_SEM_Lock","PJ_SEM_Lock_count","PJ_SEM_Lock_percentage","PJ_DEM_NE","PJ_DEM_NE_count","PJ_DEM_NE_percentage","PJ_DEM_EN","PJ_DEM_EN_count","PJ_DEM_EN_percentage","PJ_DEM_NoLock","PJ_DEM_NoLock_count","PJ_DEM_NoLock_percentage","PJ_SEM_NE","PJ_SEM_NE_count","PJ_SEM_NE_percentage","PJ_SEM_EN","PJ_SEM_EN_count","PJ_SEM_EN_percentage","PJ_SEM_NoLock","PJ_SEM_NoLock_count","PJ_SEM_NoLock_percentage","PCJ_DEM_NE","PCJ_DEM_NE_count","PCJ_DEM_NE_percentage","PCJ_DEM_EN","PCJ_DEM_EN_count","PCJ_DEM_EN_percentage","PCJ_DEM_NoLock","PCJ_DEM_NoLock_count","PCJ_DEM_NoLock_percentage","PCJ_SEM_NE","PCJ_SEM_NE_count","PCJ_SEM_NE_percentage","PCJ_SEM_EN","PCJ_SEM_EN_count","PCJ_SEM_EN_percentage","PCJ_SEM_NoLock","PCJ_SEM_NoLock_count","PCJ_SEM_NoLock_percentage"
251913,251913,4731,"T176",47314.5,4731,0.00451447,1.863292e-07,0.001569739,0.0004948939,0.02072161,9.340631e-06,0.9726898,44,364.7,66.4,387.1,320.7,320.7,102881.1,0,"CLOSED",6.216736,61,370,95,405,310,309,95790,1.468356e-05,1.743475e-05,6.221471e-06,0.99288,0.007081618,"PR","BL",1,10229.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.9833,"0:05:41.5",3,0.09194712,1.190699e-05,0.2493921,0.0001505257,0.424289,7.271339e-05,0.2341366,257.65,10229.5,"2018-07-17 17:30:36",212.5,NA,0.005908018,0.1578762,17,96,86.635,0.005987638,0.005995093,0.09194712,1.190699e-05,0.2493921,0.0001505257,0.424289,7.271339e-05,0.2341366,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251914,251914,4732,"T176",47324.5,4732,0.005755402,1.277451e-07,0.001692318,0.0002171361,0.03295869,1.462454e-06,0.9593749,39.4,362.5,67.8,390.9,323.1,323.1,104482.1,0,"RIGHT",7.01095,61,370,116,425.4,309.4,309,95604.6,5.599476e-11,6.093997e-05,2.77771e-11,0.9999008,3.821408e-05,"PR","BL",1,10259.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.95,"0:05:42.5",3,0.1134833,9.433163e-06,0.05939832,0.0002189468,0.4294418,6.031503e-06,0.3974422,258.65,10259.5,"2018-07-17 17:30:37",213.5,NA,0.005913245,0.1567554,17,94,86.9,0.005987638,0.005995093,0.1134833,9.433163e-06,0.05939832,0.0002189468,0.4294418,6.031503e-06,0.3974422,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251915,251915,4733,"T176",47334.5,4733,0.00190892,2.425557e-06,0.00114479,0.1256365,0.01211764,0.0008010051,0.8583887,45.1,366.3,56.4,377.6,321.2,321.2,103187,0,"CLOSED",4.620762,61,370,98.5,408.4,309.9,309,95759.1,2.580517e-08,0.0006212773,1.805354e-10,0.9903292,0.009049518,"PR","BL",1,10289.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.7718,NA,3,0.08234668,4.085814e-07,0.001570245,9.171415e-06,0.3124996,1.827514e-07,0.6035737,259.65,10289.5,"2018-07-17 17:30:38",214.5,NA,0.005921053,0.1594775,17,93,87.165,0.005987638,0.005995093,0.08234668,4.085814e-07,0.001570245,9.171415e-06,0.3124996,1.827514e-07,0.6035737,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251916,251916,4734,"T176",47344.5,4734,0.006661344,1.665361e-07,0.001414558,0.0007420383,0.03778348,2.181636e-05,0.9533766,44.8,363.5,67.6,386.3,318.7,318.7,101573.7,NA,"CLOSED",6.908985,61,370,112.5,422,309.5,309,95635.5,1.623987e-05,0.5602438,0.0005461594,0.2432168,0.195977,"PR","BL",1,10319.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.2167,"0:05:44.5",3,0.1732253,3.426067e-05,0.07742253,0.0005988367,0.1648638,4.372442e-06,0.5838509,260.65,10319.5,"2018-07-17 17:30:39",215.5,NA,0.005931206,0.1599579,16.5,93,87.44,0.005987638,0.005995093,0.1732253,3.426067e-05,0.07742253,0.0005988367,0.1648638,4.372442e-06,0.5838509,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251917,251917,4735,"T176",47354.5,4735,0.09182207,3.313554e-05,0.07208291,0.04835397,0.09012108,0.1681654,0.5294214,38.4,366.3,61.3,389.2,327.9,327.9,107552.7,NA,"CLOSED",4.530867,61,370,102,411.8,309.8,309,95728.2,1.303647e-08,0.0004154622,1.808377e-07,0.9990191,0.000565267,"PR","BL",1,10349.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.9833,"0:05:45.5",3,0.2593904,0.0001532587,0.09196808,0.003436521,0.2023332,0.0001120574,0.4426065,261.65,10349.5,"2018-07-17 17:30:40",216.5,NA,0.005943477,0.158837,16,93,87.74,0.005987638,0.005995093,0.2593904,0.0001532587,0.09196808,0.003436521,0.2023332,0.0001120574,0.4426065,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Emotion",1,"Neutral",0,"Emotion",1,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251918,251918,4736,"T176",47364.5,4736,0.02316506,2.83463e-06,0.01829094,0.05028531,0.03559997,0.08323709,0.7894188,43.3,358.6,64.1,379.4,315.3,315.3,99462.9,NA,"CLOSED",4.696607,61,370,95,405,310,309,95790,1.063256e-11,9.350881e-05,4.956116e-11,0.99944,0.0004665164,"PR","BL",1,10379.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.9833,"0:05:46.5",3,0.1944278,8.514386e-06,0.03331286,0.0009108231,0.1949881,0.0001674774,0.5761844,262.65,10379.5,"2018-07-17 17:30:41",217.5,NA,0.005957676,0.1591573,16,93,88.06,0.005987638,0.005995093,0.1944278,8.514386e-06,0.03331286,0.0009108231,0.1949881,0.0001674774,0.5761844,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251919,251919,4737,"T176",47374.5,4737,0.01324746,5.822081e-06,0.001702471,0.007340164,0.03348342,0.0001902307,0.9440304,45.9,368.9,67.5,390.5,323,323,104357.8,0,"RIGHT",7.280082,61,370,112.5,422,309.5,309,95635.5,0.06434525,0.008821463,4.335444e-05,0.710468,0.2163219,"PR","BL",1,10409.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.9833,"0:05:47.5",3,0.2198741,0.0002201027,0.06924742,0.003686662,0.2327003,0.0005261292,0.4737453,263.65,10409.5,"2018-07-17 17:30:42",218.5,NA,0.005973629,0.158837,16,93.5,88.375,0.005987638,0.005995093,0.2198741,0.0002201027,0.06924742,0.003686662,0.2327003,0.0005261292,0.4737453,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Emotion",1,"Neutral",0,"Emotion",1,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251920,251920,4738,"T176",47384.5,4738,0.03014319,0.000113273,0.0113119,0.008100223,0.09305018,0.0008653815,0.8564158,47.4,371,64.4,388,323.6,323.6,104777.6,0,"RIGHT",7.840938,61,370,102,411.8,309.8,309,95728.2,2.255999e-08,0.002499269,4.525672e-06,0.9967333,0.000762841,"PR","BL",1,10439.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.9833,"0:05:48.5",3,0.2074459,0.0002153953,0.06334983,0.003838862,0.2604852,0.0005425345,0.4641223,264.65,10439.5,"2018-07-17 17:30:43",219.5,NA,0.005991189,0.1591573,16,94,88.675,0.005987638,0.005995093,0.2074459,0.0002153953,0.06334983,0.003838862,0.2604852,0.0005425345,0.4641223,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Emotion",1,"Neutral",0,"Emotion",1,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251921,251921,4739,"T176",47394.5,4739,0.02250141,2.873547e-05,0.006496239,0.01099359,0.06682499,0.001022744,0.8921323,45,371.8,73.3,400.1,326.8,326.8,106839,0,"RIGHT",7.543486,61,370,130,439,309,309,95481,0.0004893571,0.0002006708,2.393631e-07,0.9921863,0.007123439,"PR","BL",1,10469.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.9833,"0:05:49.5",3,0.1359479,1.295777e-05,0.02248052,0.001447764,0.2494153,9.845635e-05,0.590597,265.65,10469.5,"2018-07-17 17:30:44",220.5,NA,0.006010207,0.1589971,16,94,89.035,0.005987638,0.005995093,0.1359479,1.295777e-05,0.02248052,0.001447764,0.2494153,9.845635e-05,0.590597,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251922,251922,4740,"T176",47404.5,4740,0.01210825,2.155488e-06,0.001942714,0.003081496,0.06216671,7.670228e-05,0.920622,42.6,373.7,72.5,403.6,331.1,331.1,109672.9,0,"CLOSED",9.653705,61,370,130,439,309,309,95481,4.366302e-06,0.0007244625,1.242137e-05,0.954663,0.04459574,"PR","BL",1,10499.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.9833,"0:05:50.5",3,0.07712919,1.603592e-06,0.01837319,0.0007486026,0.1968918,0.000100493,0.7067552,266.65,10499.5,"2018-07-17 17:30:45",221.5,NA,0.006030537,0.1583566,15.5,93.5,89.465,0.005987638,0.005995093,0.07712919,1.603592e-06,0.01837319,0.0007486026,0.1968918,0.000100493,0.7067552,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251923,251923,4741,"T176",47414.5,4741,0.01597494,2.957196e-05,0.01222629,0.007086085,0.029496,0.00318157,0.9320055,42.2,360.1,64.5,382.4,317.9,317.9,101152.1,NA,"CLOSED",6.162459,61,370,112.5,422,309.5,309,95635.5,3.480667e-11,4.474786e-05,1.282016e-12,0.9994981,0.0004571084,"PR","BL",1,10529.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.9833,"0:05:51.5",3,0.09879241,9.058938e-07,0.04069914,0.0003239775,0.2678001,0.0002407907,0.5921427,267.65,10529.5,"2018-07-17 17:30:46",222.5,NA,0.006052012,0.1567554,15,92.5,89.915,0.005987638,0.005995093,0.09879241,9.058938e-07,0.04069914,0.0003239775,0.2678001,0.0002407907,0.5921427,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251924,251924,4742,"T176",47424.5,4742,0.01041889,2.192129e-05,0.026369,0.0935297,0.03427294,0.01298074,0.8224068,50.2,355.2,49.1,354.1,305,305,93045.8,NA,"CLOSED",4.85412,68.2,356.8,100.2,389.4,289.2,288.6,84099.6,2.727918e-05,0.410358,2.191629e-05,0.5479103,0.04168256,"PR","BL",1,10559.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.9833,"0:05:52.5",3,0.07706603,1.246074e-05,0.03098106,0.002074611,0.1800214,0.0005280034,0.7093164,268.65,10559.5,"2018-07-17 17:30:47",223.5,NA,0.006074457,0.1548339,15,92,90.36,0.005987638,0.005995093,0.07706603,1.246074e-05,0.03098106,0.002074611,0.1800214,0.0005280034,0.7093164,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251925,251925,4743,"T176",47434.5,4743,0.01484648,8.533598e-06,0.001360902,0.003374189,0.09879589,0.0001494152,0.8814646,43.2,363.2,60.7,380.7,320,320,102434.4,NA,"CLOSED",8.74692,61,370,95,405,310,309,95790,0.003135214,0.08300257,0.01307276,0.1462628,0.7545266,"PR","BL",1,10589.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.9833,"0:05:53.5",3,0.06766223,9.252583e-06,0.02969203,0.00147786,0.1846891,0.0002485876,0.7162209,269.65,10589.5,"2018-07-17 17:30:48",224.5,NA,0.006097676,0.153553,15,92,90.76,0.005987638,0.005995093,0.06766223,9.252583e-06,0.02969203,0.00147786,0.1846891,0.0002485876,0.7162209,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251926,251926,4744,"T176",47444.5,4744,0.008425288,1.812098e-06,0.000721483,0.002424128,0.06831475,1.195048e-05,0.9201006,33.8,362.9,70.7,399.8,329.1,329.1,108355.9,NA,"CLOSED",8.672279,61,370,123,432.2,309.2,309,95542.8,0.3263348,0.06304575,0.4538558,0.1525624,0.00420127,"PR","BL",1,10619.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.9833,"0:05:54.5",3,0.06098306,8.372143e-06,0.02644215,0.000847103,0.1446003,0.0003242393,0.7667948,270.65,10619.5,"2018-07-17 17:30:49",225.5,NA,0.006121473,0.1562751,15,91.5,91.115,0.005987638,0.005995093,0.06098306,8.372143e-06,0.02644215,0.000847103,0.1446003,0.0003242393,0.7667948,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
